date	DJIA
2008	8424.75
2008	7997.27978515625
2008	7552.2900390625
2008	8046.419921875
2008	8443.3896484375
2008	8479.4697265625
2008	8726.6103515625
2008	8829.0400390625
2008	8149.08984375
2008	8419.08984375
2008	8591.6904296875
2008	8376.240234375
2008	8635.419921875
2008	8934.1796875
2008	8691.330078125
2008	8761.419921875
2008	8565.08984375
2008	8629.6796875
2008	8564.5302734375
2008	8924.1396484375
2008	8824.33984375
2008	8604.990234375
2008	8579.1103515625
2008	8519.6904296875
2008	8419.490234375
2008	8468.48046875
2008	8515.5498046875
2008	8483.9296875
2008	8668.3896484375
2008	8776.3896484375
2009	9034.6904296875
2009	8952.8896484375
2009	9015.099609375
2009	8769.7001953125
2009	8742.4599609375
2009	8599.1796875
2009	8473.9697265625
2009	8448.5595703125
2009	8200.1396484375
2009	8212.490234375
2009	8281.2197265625
2009	7949.08984375
2009	8228.099609375
2009	8122.7998046875
2009	8077.56005859375
2009	8116.02978515625
2009	8174.72998046875
2009	8375.4501953125
2009	8149.009765625
2009	8000.85986328125
2009	7936.75
2009	8078.35986328125
2009	7956.66015625
2009	8063.06982421875
2009	8280.58984375
2009	8270.8701171875
2009	7888.8798828125
2009	7939.52978515625
2009	7932.759765625
2009	7850.41015625
2009	7552.60009765625
2009	7555.6298828125
2009	7465.9501953125
2009	7365.669921875
2009	7114.77978515625
2009	7350.93994140625
2009	7270.89013671875
2009	7182.080078125
2009	7062.93017578125
2009	6763.2900390625
2009	6726.02001953125
2009	6875.83984375
2009	6594.43994140625
2009	6626.93994140625
2009	6547.0498046875
2009	6926.490234375
2009	6930.39990234375
2009	7170.06005859375
2009	7223.97998046875
2009	7216.97021484375
2009	7395.7001953125
2009	7486.580078125
2009	7400.7998046875
2009	7278.3798828125
2009	7775.85986328125
2009	7659.97021484375
2009	7749.81005859375
2009	7924.56005859375
2009	7776.18017578125
2009	7522.02001953125
2009	7608.919921875
2009	7761.60009765625
2009	7978.080078125
2009	8017.58984375
2009	7975.85009765625
2009	7789.56005859375
2009	7837.10986328125
2009	8083.3798828125
2009	8057.81005859375
2009	7920.18017578125
2009	8029.6201171875
2009	8125.43017578125
2009	8131.330078125
2009	7841.72998046875
2009	7969.56005859375
2009	7886.56982421875
2009	7957.06005859375
2009	8076.2900390625
2009	8025
2009	8016.9501953125
2009	8185.72998046875
2009	8168.1201171875
2009	8212.41015625
2009	8426.740234375
2009	8410.650390625
2009	8512.2802734375
2009	8409.849609375
2009	8574.650390625
2009	8418.76953125
2009	8469.1103515625
2009	8284.8896484375
2009	8331.3203125
2009	8268.6396484375
2009	8504.080078125
2009	8474.849609375
2009	8422.0400390625
2009	8292.1298828125
2009	8277.3203125
2009	8473.490234375
2009	8300.01953125
2009	8403.7998046875
2009	8500.330078125
2009	8721.4404296875
2009	8740.8701171875
2009	8675.240234375
2009	8750.240234375
2009	8763.1298828125
2009	8764.490234375
2009	8763.0595703125
2009	8739.01953125
2009	8770.919921875
2009	8799.259765625
2009	8612.1298828125
2009	8504.669921875
2009	8497.1796875
2009	8555.599609375
2009	8539.73046875
2009	8339.009765625
2009	8322.91015625
2009	8299.8603515625
2009	8472.400390625
2009	8438.3896484375
2009	8529.3798828125
2009	8447
2009	8504.0595703125
2009	8280.740234375
2009	8324.8701171875
2009	8163.60009765625
2009	8178.41015625
2009	8183.169921875
2009	8146.52001953125
2009	8331.6796875
2009	8359.490234375
2009	8616.2099609375
2009	8711.8203125
2009	8743.9404296875
2009	8848.150390625
2009	8915.9404296875
2009	8881.259765625
2009	9069.2900390625
2009	9093.240234375
2009	9108.509765625
2009	9096.7197265625
2009	9070.7197265625
2009	9154.4599609375
2009	9171.6103515625
2009	9286.5595703125
2009	9320.1904296875
2009	9280.9697265625
2009	9256.259765625
2009	9370.0703125
2009	9337.9501953125
2009	9241.4501953125
2009	9361.6103515625
2009	9398.1904296875
2009	9321.400390625
2009	9135.33984375
2009	9217.9404296875
2009	9279.16015625
2009	9350.0498046875
2009	9505.9599609375
2009	9509.2802734375
2009	9539.2900390625
2009	9543.51953125
2009	9580.6298828125
2009	9544.2001953125
2009	9496.2802734375
2009	9310.599609375
2009	9280.669921875
2009	9344.6103515625
2009	9441.26953125
2009	9497.33984375
2009	9547.2197265625
2009	9627.48046875
2009	9605.41015625
2009	9626.7998046875
2009	9683.41015625
2009	9791.7099609375
2009	9783.919921875
2009	9820.2001953125
2009	9778.8603515625
2009	9829.8701171875
2009	9748.5498046875
2009	9707.4404296875
2009	9665.1904296875
2009	9789.3603515625
2009	9742.2001953125
2009	9712.2802734375
2009	9509.2802734375
2009	9487.669921875
2009	9599.75
2009	9731.25
2009	9725.580078125
2009	9786.8701171875
2009	9864.9404296875
2009	9885.7998046875
2009	9871.0595703125
2009	10015.8603515625
2009	10062.9404296875
2009	9995.91015625
2009	10092.1904296875
2009	10041.48046875
2009	9949.3603515625
2009	10081.3095703125
2009	9972.1796875
2009	9867.9599609375
2009	9882.169921875
2009	9762.6904296875
2009	9962.580078125
2009	9712.73046875
2009	9789.4404296875
2009	9771.91015625
2009	9802.1396484375
2009	10005.9599609375
2009	10023.419921875
2009	10226.9404296875
2009	10246.9697265625
2009	10291.259765625
2009	10197.4697265625
2009	10270.4697265625
2009	10406.9599609375
2009	10437.419921875
2009	10426.3095703125
2009	10332.4404296875
2009	10318.16015625
2009	10450.9501953125
2009	10433.7099609375
2009	10464.400390625
2009	10309.919921875
2009	10344.83984375
2009	10471.580078125
2009	10452.6796875
2009	10366.150390625
2009	10388.900390625
2009	10390.1103515625
2009	10285.9697265625
2009	10337.0498046875
2009	10405.830078125
2009	10471.5
2009	10501.0498046875
2009	10452
2009	10441.1201171875
2009	10308.259765625
2009	10328.8896484375
2009	10414.1396484375
2009	10464.9296875
2009	10466.4404296875
2009	10520.08984375
2009	10547.080078125
2009	10545.41015625
2009	10548.509765625
2009	10428.0498046875
2010	10583.9599609375
2010	10572.01953125
2010	10573.6796875
2010	10606.8603515625
2010	10618.1904296875
2010	10663.990234375
2010	10627.259765625
2010	10680.76953125
2010	10710.5498046875
2010	10609.650390625
2010	10725.4296875
2010	10603.150390625
2010	10389.8798828125
2010	10172.98046875
2010	10196.8603515625
2010	10194.2900390625
2010	10236.16015625
2010	10120.4599609375
2010	10067.330078125
2010	10185.5302734375
2010	10296.849609375
2010	10270.5498046875
2010	10002.1796875
2010	10012.23046875
2010	9908.3896484375
2010	10058.6396484375
2010	10038.3798828125
2010	10144.1904296875
2010	10099.1396484375
2010	10268.8095703125
2010	10309.240234375
2010	10392.900390625
2010	10402.349609375
2010	10383.3798828125
2010	10282.41015625
2010	10374.16015625
2010	10321.0302734375
2010	10325.259765625
2010	10403.7900390625
2010	10405.98046875
2010	10396.759765625
2010	10444.1396484375
2010	10566.2001953125
2010	10552.51953125
2010	10564.3798828125
2010	10567.330078125
2010	10611.83984375
2010	10624.6904296875
2010	10642.150390625
2010	10685.98046875
2010	10733.669921875
2010	10779.169921875
2010	10741.98046875
2010	10785.8896484375
2010	10888.830078125
2010	10836.150390625
2010	10841.2099609375
2010	10850.3603515625
2010	10895.8603515625
2010	10907.419921875
2010	10856.6298828125
2010	10927.0703125
2010	10973.5498046875
2010	10969.990234375
2010	10897.51953125
2010	10927.0703125
2010	10997.349609375
2010	11005.9697265625
2010	11019.419921875
2010	11123.1103515625
2010	11144.5703125
2010	11018.66015625
2010	11092.0498046875
2010	11117.0595703125
2010	11124.919921875
2010	11134.2900390625
2010	11204.2802734375
2010	11205.0302734375
2010	10991.990234375
2010	11045.26953125
2010	11167.3203125
2010	11008.6103515625
2010	11151.830078125
2010	10926.76953125
2010	10866.830078125
2010	10520.3203125
2010	10380.4296875
2010	10785.1396484375
2010	10748.259765625
2010	10896.91015625
2010	10782.9501953125
2010	10620.16015625
2010	10625.830078125
2010	10510.9501953125
2010	10444.3701171875
2010	10068.009765625
