date	adjclose_IBM	adjclose_MSFT
13jun1996	18.45639801025391	5.173279285430908
14jun1996	18.16592407226563	5.10582447052002
17jun1996	18.32233047485352	5.173279285430908
18jun1996	18.09888076782227	5.079883098602295
19jun1996	18.25529289245605	5.053934574127197
20jun1996	18.00951194763184	5.053934574127197
21jun1996	17.6296501159668	5.14214563369751
24jun1996	17.80840682983398	5.152523517608643
25jun1996	17.83074760437012	5.06431245803833
26jun1996	17.6296501159668	5.002048015594482
27jun1996	17.67435073852539	4.978697776794434
28jun1996	17.69668388366699	4.986480712890625
01jul1996	18.14358520507813	5.077286243438721
02jul1996	17.87544250488281	5.048747539520264
03jul1996	17.60731315612793	5.027993202209473
05jul1996	17.4955883026123	4.913837432861328
08jul1996	17.58496856689453	4.994263648986816
09jul1996	17.69668388366699	4.981292247772217
10jul1996	17.67435073852539	4.960537433624268
11jul1996	17.16042518615723	4.752985000610352
12jul1996	17.03753662109375	4.664772510528564
15jul1996	16.24430656433105	4.592129707336426
16jul1996	17.11573600769043	4.789305210113525
17jul1996	16.82526206970215	4.861949443817139
18jul1996	16.84760665893555	4.976104736328125
19jul1996	16.75822448730469	5.02215051651001
22jul1996	16.53479194641113	4.970914363861084
23jul1996	16.13258934020996	4.654396057128906
24jul1996	16.40072059631348	4.763362407684326
25jul1996	18.52342796325684	4.919026374816895
26jul1996	18.56811332702637	4.94497013092041
29jul1996	18.72452735900879	4.851572036743164
30jul1996	19.19375991821289	4.924214839935303
31jul1996	19.21609878540039	4.893082618713379
01aug1996	19.17141914367676	5.007236480712891
02aug1996	19.46188354492188	5.121391773223877
05aug1996	19.52891731262207	5.053934574127197
06aug1996	19.59596252441406	5.147334575653076
07aug1996	20.19669914245605	5.178467750549316
08aug1996	20.35360527038574	5.19922399520874
09aug1996	20.1518669128418	5.168090343475342
12aug1996	20.10704612731934	5.19922399520874
13aug1996	19.61389541625977	5.126580238342285
14aug1996	19.95012474060059	5.183656692504883
15aug1996	19.88288497924805	5.194033622741699
16aug1996	19.72596740722656	5.157713890075684
19aug1996	19.72596740722656	5.126580238342285
20aug1996	19.81562995910645	5.121391773223877
21aug1996	20.12944793701172	5.126580238342285
22aug1996	20.19669914245605	5.188845634460449
23aug1996	20.26394844055176	5.116201877593994
26aug1996	20.17427825927734	5.100634574890137
27aug1996	20.03979301452637	5.178467750549316
28aug1996	20.62260055541992	5.214791297912598
29aug1996	20.64502143859863	5.152523517608643
30aug1996	20.51052093505859	5.085068702697754
03sep1996	20.66744232177734	5.121391773223877
04sep1996	20.55534934997559	5.121391773223877
05sep1996	20.28636741638184	5.043557643890381
06sep1996	20.71225929260254	5.085068702697754
09sep1996	21.09333038330078	5.183656692504883
10sep1996	21.18299865722656	5.162901878356934
11sep1996	21.16058731079102	5.194033622741699
12sep1996	21.02609252929688	5.339322090148926
13sep1996	21.90029907226563	5.437909603118896
16sep1996	22.01238250732422	5.45866584777832
17sep1996	22.16929626464844	5.557253837585449
18sep1996	22.32621192932129	5.666219711303711
19sep1996	22.14688301086426	5.718108654022217
20sep1996	22.05722236633301	5.7336745262146
23sep1996	22.28137588500977	5.718108654022217
24sep1996	22.25895500183105	5.681787967681885
25sep1996	22.68485832214355	5.629898548126221
26sep1996	22.30379867553711	5.479422569274902
27sep1996	22.37104034423828	5.578008651733398
30sep1996	22.32621192932129	5.474232196807861
01oct1996	22.19171142578125	5.484610080718994
02oct1996	22.57278633117676	5.593576908111572
03oct1996	22.4158763885498	5.562443733215332
04oct1996	22.7072811126709	5.661031723022461
07oct1996	22.93144798278809	5.707728862762451
08oct1996	23.02109527587891	5.61952018737793
09oct1996	22.64003372192383	5.583199501037598
10oct1996	22.90902709960938	5.552065849304199
11oct1996	23.29009246826172	5.692165374755859
14oct1996	23.3125171661377	5.671409606933594
15oct1996	23.22283935546875	5.76480770111084
16oct1996	22.88660049438477	5.72848653793335
17oct1996	22.52795028686523	5.62470817565918
18oct1996	23.2004222869873	5.593576908111572
21oct1996	23.33492660522461	5.562443733215332
22oct1996	22.77452278137207	5.500176906585693
23oct1996	23.17801284790039	5.583199501037598
24oct1996	22.84176445007324	5.671409606933594
25oct1996	22.68485832214355	5.663625717163086
28oct1996	22.84176445007324	5.671409606933594
29oct1996	22.52795028686523	5.61952018737793
30oct1996	22.66244888305664	5.655842304229736
31oct1996	23.13317680358887	5.697354316711426
01nov1996	22.86419296264648	5.702543258666992
04nov1996	23.08834266662598	5.72848653793335
05nov1996	23.35733032226563	5.87377405166626
06nov1996	23.98217582702637	5.998306274414063
07nov1996	24.04960441589355	5.956795692443848
08nov1996	24.16199493408203	5.956795692443848
11nov1996	24.1844654083252	5.961983680725098
12nov1996	23.9596996307373	5.884150981903076
13nov1996	24.22941589355469	6.01906156539917
14nov1996	24.61152458190918	6.211049556732178
15nov1996	26.07247924804688	6.185102939605713
18nov1996	26.38713836669922	6.242184638977051
19nov1996	27.71323585510254	6.470493316650391
20nov1996	27.44352149963379	6.361525535583496
21nov1996	27.71323585510254	6.242184638977051
22nov1996	28.49989891052246	6.24737024307251
25nov1996	28.34257507324219	6.371904373168945
26nov1996	28.41000938415527	6.382280826568604
27nov1996	28.43247985839844	6.454927444458008
29nov1996	28.65723991394043	6.512002944946289
02dec1996	29.30904960632324	6.548322677612305
03dec1996	29.24163055419922	6.421196937561035
04dec1996	29.12923049926758	6.361525535583496
05dec1996	28.49989891052246	6.351149082183838
06dec1996	27.98296165466309	6.345958709716797
09dec1996	28.7696361541748	6.787012577056885
10dec1996	28.36505126953125	6.797388553619385
11dec1996	28.0728645324707	6.921922206878662
12dec1996	27.26371002197266	6.724745750427246
13dec1996	27.48847198486328	6.641724109649658
16dec1996	26.72427177429199	6.371904373168945
17dec1996	27.30867004394531	6.631345748901367
18dec1996	28.52237701416016	6.859652519226074
19dec1996	28.43247985839844	7.046451568603516
20dec1996	27.80315589904785	6.942677021026611
23dec1996	27.73570823669434	6.953052997589111
24dec1996	28.00542640686035	7.046451568603516
26dec1996	28.00542640686035	7.098342418670654
27dec1996	27.89305305480957	6.994563102722168
30dec1996	27.62333679199219	6.932297706604004
31dec1996	27.24124145507813	6.859652519226074
02jan1997	27.55589294433594	6.776630878448486
03jan1997	28.61229705810547	7.025697708129883
06jan1997	28.99438667297363	7.004942893981934
07jan1997	29.37649154663086	7.056830406188965
08jan1997	28.74715995788574	6.921922206878662
09jan1997	29.10677146911621	6.838898658752441
10jan1997	29.30904960632324	6.994563102722168
13jan1997	29.46639251708984	6.953052997589111
