date	adjclose__IXIC	adjclose__FCHI	adjclose__GDAXI
26nov2014	4787.31982421875	4373.419921875	9915.5595703125
27nov2014		4382.33984375	9974.8701171875
28nov2014	4791.6298828125	4390.18017578125	9980.849609375
01dec2014	4727.35009765625	4377.330078125	9963.509765625
02dec2014	4755.81005859375	4388.2998046875	9934.080078125
03dec2014	4774.47021484375	4391.85986328125	9971.7900390625
04dec2014	4769.43994140625	4323.89013671875	9851.349609375
05dec2014	4780.759765625	4419.47998046875	10087.1201171875
08dec2014	4740.68994140625	4375.47998046875	10014.990234375
09dec2014	4766.47021484375	4263.93994140625	9793.7099609375
10dec2014	4684.02001953125	4227.91015625	9799.73046875
11dec2014	4708.16015625	4225.85986328125	9862.5302734375
12dec2014	4653.60009765625	4108.93017578125	9594.73046875
15dec2014	4605.16015625	4005.3798828125	9334.009765625
16dec2014	4547.830078125	4093.199951171875	9563.8896484375
17dec2014	4644.31005859375	4111.91015625	9544.4296875
18dec2014	4748.39990234375	4249.490234375	9811.0595703125
19dec2014	4765.3798828125	4241.64990234375	9786.9599609375
22dec2014	4781.419921875	4254.43017578125	9865.759765625
23dec2014	4765.419921875	4314.97021484375	9922.1103515625
24dec2014	4773.47021484375	4295.85009765625	
26dec2014	4806.85986328125		
29dec2014	4806.91015625	4317.93017578125	9927.1298828125
30dec2014	4777.43994140625	4245.5400390625	9805.5498046875
31dec2014	4736.0498046875	4272.75	
02jan2015	4726.81005859375	4252.2900390625	9764.73046875
05jan2015	4652.56982421875	4111.35986328125	9473.16015625
06jan2015	4592.740234375	4083.5	9469.66015625
07jan2015	4650.47021484375	4112.72998046875	9518.1796875
08jan2015	4736.18994140625	4260.18994140625	9837.6103515625
09jan2015	4704.06982421875	4179.06982421875	9648.5
12jan2015	4664.7099609375	4228.240234375	9781.900390625
13jan2015	4661.5	4290.27978515625	9941
14jan2015	4639.31982421875	4223.240234375	9817.080078125
15jan2015	4570.81982421875	4323.2001953125	10032.6103515625
16jan2015	4634.3798828125	4379.6201171875	10167.76953125
19jan2015		4394.93017578125	10242.349609375
20jan2015	4654.85009765625	4446.02001953125	10257.1298828125
21jan2015	4667.419921875	4484.81982421875	10299.23046875
22jan2015	4750.39990234375	4552.7998046875	10435.6201171875
23jan2015	4757.8798828125	4640.68994140625	10649.580078125
26jan2015	4771.759765625	4675.1298828125	10798.330078125
27jan2015	4681.5	4624.2099609375	10628.580078125
28jan2015	4637.990234375	4610.93994140625	10710.9697265625
29jan2015	4683.41015625	4631.43017578125	10737.8701171875
30jan2015	4635.240234375	4604.25	10694.3203125
02feb2015	4676.68994140625	4627.669921875	10828.009765625
03feb2015	4727.740234375	4677.89990234375	10890.9501953125
04feb2015	4716.7001953125	4696.2998046875	10911.3203125
05feb2015	4765.10009765625	4703.2998046875	10905.41015625
06feb2015	4744.39990234375	4691.02978515625	10846.3896484375
09feb2015	4726.009765625	4651.080078125	10663.509765625
10feb2015	4787.64013671875	4695.64990234375	10753.830078125
11feb2015	4801.18017578125	4679.3798828125	10752.1103515625
12feb2015	4857.60986328125	4726.2001953125	10919.650390625
13feb2015	4893.83984375	4759.35986328125	10963.400390625
16feb2015		4751.9501953125	10923.23046875
17feb2015	4899.27001953125	4753.990234375	10895.6201171875
18feb2015	4906.35986328125	4799.02978515625	10961
19feb2015	4924.7001953125	4833.27978515625	11001.9404296875
20feb2015	4955.97021484375	4830.89990234375	11050.6396484375
23feb2015	4960.97021484375	4862.2998046875	11130.919921875
24feb2015	4968.1201171875	4886.43994140625	11205.740234375
25feb2015	4967.14013671875	4882.22021484375	11210.26953125
26feb2015	4987.89013671875	4910.6201171875	11327.1904296875
27feb2015	4963.52978515625	4951.47998046875	11401.66015625
02mar2015	5008.10009765625	4917.31982421875	11410.3603515625
03mar2015	4979.89990234375	4869.25	11280.3603515625
04mar2015	4967.14013671875	4917.35009765625	11390.3798828125
05mar2015	4982.81005859375	4963.509765625	11504.009765625
06mar2015	4927.3701171875	4964.35009765625	11550.9697265625
09mar2015	4942.43994140625	4937.2001953125	11582.1103515625
10mar2015	4859.7900390625	4881.9501953125	11500.3798828125
11mar2015	4849.93994140625	4997.75	11805.990234375
12mar2015	4893.2900390625	4987.330078125	11799.3896484375
13mar2015	4871.759765625	5010.4599609375	11901.6103515625
16mar2015	4929.509765625	5061.16015625	12167.7197265625
17mar2015	4937.43017578125	5028.93017578125	11980.849609375
18mar2015	4982.830078125	5033.419921875	11922.76953125
19mar2015	4992.3798828125	5037.18017578125	11899.400390625
20mar2015	5026.419921875	5087.490234375	12039.3701171875
23mar2015	5010.97021484375	5054.52001953125	11895.83984375
24mar2015	4994.72998046875	5088.27978515625	12005.6904296875
25mar2015	4876.52001953125	5020.990234375	11865.3203125
26mar2015	4863.35986328125	5006.35009765625	11843.6796875
27mar2015	4891.22021484375	5034.06005859375	11868.330078125
30mar2015	4947.43994140625	5083.52001953125	12086.009765625
31mar2015	4900.8798828125	5033.64013671875	11966.169921875
01apr2015	4880.22998046875	5062.22021484375	12001.3798828125
02apr2015	4886.93994140625	5074.14013671875	11967.3896484375
06apr2015	4917.31982421875		
07apr2015	4910.22998046875	5151.18994140625	12123.51953125
08apr2015	4950.81982421875	5136.85986328125	12035.8603515625
09apr2015	4974.56005859375	5208.9501953125	12166.4404296875
10apr2015	4995.97998046875	5240.4599609375	12374.73046875
13apr2015	4988.25	5254.1201171875	12338.73046875
14apr2015	4977.2900390625	5218.06005859375	12227.599609375
15apr2015	5011.02001953125	5254.35009765625	12231.33984375
16apr2015	5007.7900390625	5224.490234375	11998.8603515625
17apr2015	4931.81005859375	5143.259765625	11688.7001953125
20apr2015	4994.60009765625	5187.58984375	11891.91015625
21apr2015	5014.10009765625	5192.64013671875	11939.580078125
22apr2015	5035.169921875	5211.08984375	11867.3701171875
23apr2015	5056.06005859375	5178.91015625	11723.580078125
24apr2015	5092.080078125	5201.4501953125	11810.849609375
27apr2015	5060.25	5268.91015625	12039.16015625
28apr2015	5055.419921875	5173.3798828125	11811.66015625
29apr2015	5023.64013671875	5039.39013671875	11432.7197265625
30apr2015	4941.419921875	5046.490234375	11454.3798828125
01may2015	5005.39013671875		
04may2015	5016.93017578125	5081.97021484375	11619.849609375
05may2015	4939.330078125	4974.06982421875	11327.6796875
06may2015	4919.64013671875	4981.58984375	11350.150390625
07may2015	4945.5400390625	4967.22021484375	11407.9697265625
08may2015	5003.5498046875	5090.39013671875	11709.73046875
11may2015	4993.56982421875	5027.8701171875	11673.349609375
12may2015	4976.18994140625	4974.64990234375	11472.41015625
13may2015	4981.68994140625	4961.85986328125	11351.4599609375
14may2015	5050.7998046875	5029.31005859375	11559.8203125
15may2015	5048.2900390625	4993.81982421875	11447.0302734375
18may2015	5078.43994140625	5012.31005859375	11594.2802734375
19may2015	5070.02978515625	5117.2998046875	11853.330078125
20may2015	5071.740234375	5133.2998046875	11848.4697265625
21may2015	5090.7900390625	5146.7001953125	11864.58984375
22may2015	5089.35986328125	5142.89013671875	11815.009765625
25may2015		5117.169921875	
26may2015	5032.75	5083.5400390625	11625.1298828125
27may2015	5106.58984375	5182.52978515625	11771.1298828125
28may2015	5097.97998046875	5137.830078125	11677.5703125
29may2015	5070.02978515625	5007.89013671875	11413.8203125
01jun2015	5082.93017578125	5025.2998046875	11436.0498046875
02jun2015	5076.52001953125	5004.4599609375	11328.7998046875
03jun2015	5099.22998046875	5034.169921875	11419.6201171875
04jun2015	5059.1201171875	4987.1298828125	11340.599609375
05jun2015	5068.4599609375	4920.740234375	11197.150390625
08jun2015	5021.6298828125	4857.66015625	11064.919921875
09jun2015	5013.8701171875	4850.22021484375	11001.2900390625
10jun2015	5076.68994140625	4934.91015625	11265.3896484375
11jun2015	5082.509765625	4971.3701171875	11332.7802734375
12jun2015	5051.10009765625	4901.18994140625	11196.490234375
15jun2015	5029.97021484375	4815.35986328125	10984.9697265625
16jun2015	5055.5498046875	4839.85986328125	11044.009765625
17jun2015	5064.8798828125	4790.6201171875	10978.009765625
18jun2015	5132.9501953125	4803.47998046875	11100.2998046875
19jun2015	5117	4815.3701171875	11040.099609375
22jun2015	5153.97021484375	4998.60986328125	11460.5
23jun2015	5160.08984375	5057.68017578125	11542.5400390625
24jun2015	5122.41015625	5045.35009765625	11471.259765625
25jun2015	5112.18994140625	5041.7099609375	11473.1298828125
26jun2015	5080.509765625	5059.169921875	11492.4296875
29jun2015	4958.47021484375	4869.81982421875	11083.2001953125
30jun2015	4986.8701171875	4790.2001953125	10944.9697265625
01jul2015	5013.1201171875	4883.18994140625	11180.5
02jul2015	5009.2099609375	4835.56005859375	11099.349609375
03jul2015		4808.22021484375	11058.3896484375
06jul2015	4991.93994140625	4711.5400390625	10890.6298828125
07jul2015	4997.4599609375	4604.64013671875	10676.7802734375
08jul2015	4909.759765625	4639.02001953125	10747.2998046875
09jul2015	4922.39990234375	4757.22021484375	10996.41015625
10jul2015	4997.7001953125	4903.06982421875	11315.6298828125
13jul2015	5071.509765625	4998.10009765625	11484.3798828125
14jul2015	5104.89013671875	5032.47021484375	11516.900390625
15jul2015	5098.93994140625	5047.240234375	11539.66015625
16jul2015	5163.18017578125	5121.5	11716.759765625
17jul2015	5210.14013671875	5124.39013671875	11673.419921875
20jul2015	5218.85986328125	5142.490234375	11735.7197265625
21jul2015	5208.1201171875	5106.56982421875	11604.7998046875
22jul2015	5171.77001953125	5082.56982421875	11520.669921875
23jul2015	5146.41015625	5086.740234375	11512.1103515625
24jul2015	5088.6298828125	5057.35986328125	11347.4501953125
27jul2015	5039.77978515625	4927.60009765625	11056.400390625
28jul2015	5089.2099609375	4977.31982421875	11173.91015625
29jul2015	5111.72998046875	5017.43994140625	11211.849609375
30jul2015	5128.77978515625	5046.419921875	11257.150390625
31jul2015	5128.27978515625	5082.60986328125	11308.990234375
03aug2015	5115.3798828125	5120.52001953125	11443.7197265625
04aug2015	5105.5498046875	5112.14013671875	11456.0703125
05aug2015	5139.93994140625	5196.72998046875	11636.2998046875
06aug2015	5056.43994140625	5192.10986328125	11585.099609375
07aug2015	5043.5400390625	5154.75	11490.830078125
10aug2015	5101.7998046875	5195.41015625	11604.7802734375
11aug2015	5036.7900390625	5099.02978515625	11293.650390625
12aug2015	5044.39013671875	4925.43017578125	10924.6103515625
13aug2015	5033.56005859375	4986.85009765625	11014.6298828125
14aug2015	5048.240234375	4956.47021484375	10985.1396484375
17aug2015	5091.7001953125	4984.830078125	10940.330078125
18aug2015	5059.35009765625	4971.25	10915.919921875
19aug2015	5019.0498046875	4884.10009765625	10682.150390625
20aug2015	4877.490234375	4783.5498046875	10432.1904296875
21aug2015	4706.0400390625	4630.990234375	10124.51953125
24aug2015	4526.25	4383.4599609375	9648.4296875
25aug2015	4506.490234375	4564.85986328125	10128.1201171875
26aug2015	4697.5400390625	4501.0498046875	9997.4296875
27aug2015	4812.7099609375	4658.18017578125	10315.6201171875
28aug2015	4828.31982421875	4675.1298828125	10298.5302734375
31aug2015	4776.509765625	4652.9501953125	10259.4599609375
01sep2015	4636.10009765625	4541.16015625	10015.5703125
02sep2015	4749.97998046875	4554.919921875	10048.0498046875
03sep2015	4733.5	4653.7900390625	10317.83984375
04sep2015	4683.919921875	4523.080078125	10038.0400390625
07sep2015		4549.64013671875	10108.6103515625
08sep2015	4811.93017578125	4598.259765625	10271.3603515625
09sep2015	4756.52978515625	4664.58984375	10303.1201171875
10sep2015	4796.25	4596.52978515625	10210.4404296875
11sep2015	4822.33984375	4548.72021484375	10123.5595703125
14sep2015	4805.759765625	4518.14990234375	10131.740234375
15sep2015	4860.52001953125	4569.3701171875	10188.1298828125
16sep2015	4889.240234375	4645.83984375	10227.2099609375
17sep2015	4893.9501953125	4655.14013671875	10229.580078125
18sep2015	4827.22998046875	4535.85009765625	9916.16015625
21sep2015	4828.9501953125	4585.5	9948.509765625
22sep2015	4756.72021484375	4428.509765625	9570.66015625
23sep2015	4752.740234375	4432.830078125	9612.6201171875
24sep2015	4734.47998046875	4347.240234375	9427.6396484375
25sep2015	4686.5	4480.66015625	9688.5302734375
28sep2015	4543.97021484375	4357.0498046875	9483.5498046875
29sep2015	4517.31982421875	4343.72998046875	9450.400390625
30sep2015	4620.16015625	4455.2900390625	9660.4404296875
01oct2015	4627.080078125	4426.5400390625	9509.25
02oct2015	4707.77978515625	4458.8798828125	9553.0703125
05oct2015	4781.259765625	4616.89990234375	9814.7900390625
06oct2015	4748.35986328125	4660.64013671875	9902.830078125
07oct2015	4791.14990234375	4667.33984375	9970.400390625
08oct2015	4810.7900390625	4675.91015625	9993.0703125
09oct2015	4830.47021484375	4701.39013671875	10096.599609375
12oct2015	4838.64013671875	4688.7001953125	10119.830078125
13oct2015	4796.60986328125	4643.3798828125	10032.8203125
14oct2015	4782.85009765625	4609.02978515625	9915.849609375
15oct2015	4870.10009765625	4675.2900390625	10064.7998046875
16oct2015	4886.68994140625	4702.7900390625	10104.4296875
19oct2015	4905.47021484375	4704.06982421875	10164.3095703125
20oct2015	4880.97021484375	4673.81005859375	10147.6796875
21oct2015	4840.1201171875	4695.10009765625	10238.099609375
22oct2015	4920.0498046875	4802.18017578125	10491.9697265625
23oct2015	5031.85986328125	4923.64013671875	10794.5400390625
26oct2015	5034.7001953125	4897.1298828125	10801.33984375
27oct2015	5030.14990234375	4847.06982421875	10692.1904296875
28oct2015	5095.68994140625	4890.580078125	10831.9599609375
29oct2015	5074.27001953125	4885.81982421875	10800.83984375
30oct2015	5053.75	4897.66015625	10850.1396484375
02nov2015	5127.14990234375	4916.2099609375	10950.669921875
03nov2015	5145.1298828125	4936.18017578125	10951.150390625
04nov2015	5142.47998046875	4948.2900390625	10845.240234375
05nov2015	5127.740234375	4980.0400390625	10887.740234375
06nov2015	5147.1201171875	4984.14990234375	10988.0302734375
09nov2015	5095.2998046875	4911.169921875	10815.4501953125
10nov2015	5083.240234375	4912.16015625	10832.51953125
11nov2015	5067.02001953125	4952.509765625	10907.8701171875
12nov2015	5005.080078125	4856.64990234375	10782.6298828125
13nov2015	4927.8798828125	4807.9501953125	10708.400390625
16nov2015	4984.6201171875	4804.31005859375	10713.23046875
17nov2015	4986.02001953125	4937.31005859375	10971.0400390625
18nov2015	5075.2001953125	4906.72021484375	10959.9501953125
19nov2015	5073.64013671875	4915.10009765625	11085.4404296875
20nov2015	5104.919921875	4910.97021484375	11119.830078125
23nov2015	5102.47998046875	4889.1201171875	11092.3095703125
24nov2015	5102.81005859375	4820.27978515625	10933.990234375
25nov2015	5116.14013671875	4892.990234375	11169.5400390625
26nov2015		4946.02001953125	11320.76953125
27nov2015	5127.52001953125	4930.14013671875	11293.759765625
30nov2015	5108.669921875	4957.60009765625	11382.23046875
01dec2015	5156.31005859375	4914.52978515625	11261.240234375
02dec2015	5123.22021484375	4905.759765625	11190.01953125
03dec2015	5037.52978515625	4730.2099609375	10789.240234375
04dec2015	5142.27001953125	4714.7900390625	10752.099609375
07dec2015	5101.81005859375	4756.41015625	10886.08984375
08dec2015	5098.240234375	4681.85986328125	10673.599609375
09dec2015	5022.8701171875	4637.4501953125	10592.490234375
10dec2015	5045.169921875	4635.06005859375	10598.9296875
11dec2015	4933.47021484375	4549.56005859375	10340.0595703125
14dec2015	4952.22998046875	4473.06982421875	10139.33984375
15dec2015	4995.35986328125	4614.39990234375	10450.3798828125
16dec2015	5071.1298828125	4624.669921875	10469.259765625
17dec2015	5002.5498046875	4677.5400390625	10738.1201171875
18dec2015	4923.080078125	4625.259765625	10608.1904296875
21dec2015	4968.919921875	4565.169921875	10497.76953125
22dec2015	5001.10986328125	4567.60009765625	10488.75
23dec2015	5045.93017578125	4674.52978515625	10727.6396484375
24dec2015	5048.490234375	4663.18017578125	
25dec2015			
28dec2015	5040.990234375	4617.9501953125	10653.91015625
29dec2015	5107.93994140625	4701.35986328125	10860.1396484375
30dec2015	5065.85009765625	4677.14013671875	10743.009765625
31dec2015	5007.41015625		
04jan2016	4903.08984375	4522.4501953125	10283.4404296875
05jan2016	4891.43017578125	4537.6298828125	10310.099609375
06jan2016	4835.759765625	4480.47021484375	10214.01953125
07jan2016	4689.43017578125	4403.580078125	9979.849609375
08jan2016	4643.6298828125	4333.759765625	9849.33984375
11jan2016	4637.990234375	4312.740234375	9825.0703125
12jan2016	4685.919921875	4378.75	9985.4296875
13jan2016	4526.06005859375	4391.93994140625	9960.9599609375
14jan2016	4615	4312.89013671875	9794.2001953125
15jan2016	4488.419921875	4210.16015625	9545.26953125
18jan2016		4189.56982421875	9521.849609375
19jan2016	4476.9501953125	4272.259765625	9664.2099609375
20jan2016	4471.68994140625	4124.9501953125	9391.6396484375
21jan2016	4472.06005859375	4206.39990234375	9574.16015625
22jan2016	4591.18017578125	4336.68994140625	9764.8798828125
25jan2016	4518.490234375	4311.330078125	9736.150390625
26jan2016	4567.669921875	4356.81005859375	9822.75
27jan2016	4468.169921875	4380.35986328125	9880.8203125
28jan2016	4506.68017578125	4322.16015625	9639.58984375
29jan2016	4613.9501953125	4417.02001953125	9798.1103515625
01feb2016	4620.3701171875	4392.330078125	9757.8798828125
02feb2016	4516.9501953125	4283.990234375	9581.0400390625
03feb2016	4504.240234375	4226.9599609375	9434.8203125
04feb2016	4509.56005859375	4228.52978515625	9393.3603515625
05feb2016	4363.14013671875	4200.669921875	9286.23046875
08feb2016	4283.75	4066.31005859375	8979.3603515625
09feb2016	4268.759765625	3997.5400390625	8879.400390625
10feb2016	4283.58984375	4061.199951171875	9017.2900390625
11feb2016	4266.83984375	3896.7099609375	8752.8701171875
12feb2016	4337.509765625	3995.06005859375	8967.509765625
15feb2016		4115.25	9206.83984375
16feb2016	4435.9599609375	4110.66015625	9135.1103515625
17feb2016	4534.06005859375	4233.47021484375	9377.2099609375
18feb2016	4487.5400390625	4239.759765625	9463.6396484375
19feb2016	4504.43017578125	4223.0400390625	9388.0498046875
22feb2016	4570.60986328125	4298.7001953125	9573.58984375
23feb2016	4503.580078125	4238.419921875	9416.76953125
24feb2016	4542.60986328125	4155.33984375	9167.7998046875
25feb2016	4582.2001953125	4248.4501953125	9331.48046875
26feb2016	4590.47021484375	4314.56982421875	9513.2998046875
29feb2016	4557.9501953125	4353.5498046875	9495.400390625
01mar2016	4689.60009765625	4406.83984375	9717.16015625
02mar2016	4703.419921875	4424.89013671875	9776.6201171875
03mar2016	4707.419921875	4416.080078125	9751.919921875
04mar2016	4717.02001953125	4456.6201171875	9824.169921875
07mar2016	4708.25	4442.2900390625	9778.9296875
08mar2016	4648.81982421875	4404.02001953125	9692.8203125
09mar2016	4674.3798828125	4425.64990234375	9723.08984375
10mar2016	4662.16015625	4350.35009765625	9498.150390625
11mar2016	4748.47021484375	4492.7900390625	9831.1298828125
14mar2016	4750.27978515625	4506.58984375	9990.259765625
15mar2016	4728.669921875	4472.6298828125	9933.849609375
16mar2016	4763.97021484375	4463	9983.41015625
17mar2016	4774.990234375	4442.89013671875	9892.2001953125
18mar2016	4795.64990234375	4462.509765625	9950.7998046875
21mar2016	4808.8701171875	4427.7998046875	9948.6396484375
22mar2016	4821.66015625	4431.97021484375	9990
23mar2016	4768.85986328125	4423.97998046875	10022.9296875
24mar2016	4773.5	4329.68017578125	9851.349609375
28mar2016	4766.7900390625		
29mar2016	4846.6201171875	4366.669921875	9887.9404296875
30mar2016	4869.2900390625	4444.419921875	10046.6103515625
31mar2016	4869.85009765625	4385.06005859375	9965.509765625
01apr2016	4914.5400390625	4322.240234375	9794.6396484375
04apr2016	4891.7998046875	4345.22021484375	9822.080078125
05apr2016	4843.93017578125	4250.27978515625	9563.3603515625
06apr2016	4920.72021484375	4284.64013671875	9624.509765625
07apr2016	4848.3701171875	4245.91015625	9530.6201171875
08apr2016	4850.68994140625	4303.1201171875	9622.259765625
11apr2016	4833.39990234375	4312.6298828125	9682.990234375
12apr2016	4872.08984375	4345.91015625	9761.4697265625
13apr2016	4947.419921875	4490.31005859375	10026.099609375
14apr2016	4945.89013671875	4511.509765625	10093.650390625
15apr2016	4938.22021484375	4495.169921875	10051.5703125
18apr2016	4960.02001953125	4506.83984375	10120.3095703125
19apr2016	4940.330078125	4566.47998046875	10349.58984375
20apr2016	4948.1298828125	4591.919921875	10421.2900390625
21apr2016	4945.89013671875	4582.830078125	10435.73046875
22apr2016	4906.22998046875	4569.66015625	10373.490234375
25apr2016	4895.7900390625	4546.1201171875	10294.349609375
26apr2016	4888.27978515625	4533.18017578125	10259.58984375
27apr2016	4863.14013671875	4559.39990234375	10299.830078125
28apr2016	4805.2900390625	4557.35986328125	10321.150390625
29apr2016	4775.35986328125	4428.9599609375	10038.9697265625
02may2016	4817.58984375	4442.75	10123.26953125
03may2016	4763.22021484375	4371.97998046875	9926.76953125
04may2016	4725.64013671875	4324.22998046875	9828.25
05may2016	4717.08984375	4319.4599609375	9851.8603515625
06may2016	4736.16015625	4301.240234375	9869.9501953125
09may2016	4750.2099609375	4322.81005859375	9980.490234375
10may2016	4809.8798828125	4338.2099609375	10045.4404296875
11may2016	4760.68994140625	4316.669921875	9975.3203125
12may2016	4737.330078125	4293.27001953125	9862.1201171875
13may2016	4717.68017578125	4319.990234375	9952.900390625
16may2016	4775.4599609375	4312.27978515625	
17may2016	4715.72998046875	4297.56982421875	9890.1904296875
18may2016	4739.1201171875	4319.2998046875	9943.23046875
19may2016	4712.52978515625	4282.5400390625	9795.8896484375
20may2016	4769.56005859375	4353.89990234375	9916.01953125
23may2016	4765.77978515625	4325.10009765625	9842.2900390625
24may2016	4861.06005859375	4431.52001953125	10057.3095703125
25may2016	4894.89013671875	4481.64013671875	10205.2099609375
26may2016	4901.77001953125	4512.64013671875	10272.7099609375
27may2016	4933.5	4514.740234375	10286.3095703125
30may2016		4529.39990234375	10333.23046875
31may2016	4948.0498046875	4505.6201171875	10262.740234375
01jun2016	4952.25	4475.39013671875	10204.4404296875
02jun2016	4971.35986328125	4466	10208
03jun2016	4942.52001953125	4421.77978515625	10103.259765625
06jun2016	4968.7099609375	4423.3798828125	10121.080078125
07jun2016	4961.75	4475.85986328125	10287.6796875
08jun2016	4974.64013671875	4448.72998046875	10217.0302734375
09jun2016	4958.6201171875	4405.60986328125	10088.8701171875
10jun2016	4894.5498046875	4306.72021484375	9834.6201171875
13jun2016	4848.43994140625	4227.02001953125	9657.4404296875
14jun2016	4843.5498046875	4130.330078125	9519.2001953125
15jun2016	4834.93017578125	4171.580078125	9606.7099609375
16jun2016	4844.919921875	4153.009765625	9550.4697265625
17jun2016	4800.33984375	4193.830078125	9631.3603515625
20jun2016	4837.2099609375	4340.759765625	9962.01953125
21jun2016	4843.759765625	4367.240234375	10015.5400390625
22jun2016	4833.31982421875	4380.02978515625	10071.0595703125
23jun2016	4910.0400390625	4465.89990234375	10257.0302734375
24jun2016	4707.97998046875	4106.72998046875	9557.16015625
27jun2016	4594.43994140625	4030.280029296875	9268.66015625
28jun2016	4691.8701171875	4088.85009765625	9447.2802734375
29jun2016	4779.25	4195.31982421875	9612.26953125
30jun2016	4842.669921875	4237.47998046875	9680.08984375
01jul2016	4862.56982421875	4273.9599609375	9776.1201171875
04jul2016		4234.85986328125	9709.08984375
05jul2016	4822.89990234375	4163.419921875	9532.6103515625
06jul2016	4859.16015625	4085.300048828125	9373.259765625
07jul2016	4876.81005859375	4117.85009765625	9418.7802734375
08jul2016	4956.759765625	4190.68017578125	9629.66015625
11jul2016	4988.64013671875	4264.52978515625	9833.41015625
12jul2016	5022.81982421875	4331.3798828125	9964.0703125
13jul2016	5005.72998046875	4335.259765625	9930.7099609375
14jul2016	5034.06005859375	4385.52001953125	10068.2998046875
15jul2016	5029.58984375	4372.509765625	10066.900390625
18jul2016	5055.77978515625	4357.740234375	10063.1298828125
19jul2016	5036.3701171875	4330.1298828125	9981.240234375
20jul2016	5089.93017578125	4379.759765625	10142.009765625
21jul2016	5073.89990234375	4376.25	10156.2099609375
22jul2016	5100.16015625	4381.10009765625	10147.4599609375
25jul2016	5097.6298828125	4388	10198.240234375
26jul2016	5110.0498046875	4394.77001953125	10247.759765625
27jul2016	5139.81005859375	4446.9599609375	10319.5498046875
28jul2016	5154.97998046875	4420.580078125	10274.9296875
29jul2016	5162.1298828125	4439.81005859375	10337.5
01aug2016	5184.2001953125	4409.169921875	10330.51953125
02aug2016	5137.72998046875	4327.990234375	10144.33984375
03aug2016	5159.740234375	4321.080078125	10170.2099609375
04aug2016	5166.25	4345.6298828125	10227.8603515625
05aug2016	5221.1201171875	4410.5498046875	10367.2099609375
08aug2016	5213.14013671875	4415.4599609375	10432.3603515625
09aug2016	5225.47998046875	4468.06982421875	10692.900390625
10aug2016	5204.580078125	4452.009765625	10650.8896484375
11aug2016	5228.39990234375	4503.9501953125	10742.83984375
12aug2016	5232.89013671875	4500.18994140625	10713.4296875
15aug2016	5262.02001953125	4497.85986328125	10739.2099609375
16aug2016	5227.10986328125	4460.43994140625	10676.650390625
17aug2016	5228.66015625	4417.68017578125	10537.669921875
18aug2016	5240.14990234375	4437.06005859375	10603.0302734375
19aug2016	5238.3798828125	4400.52001953125	10544.3603515625
22aug2016	5244.60009765625	4389.93994140625	10494.349609375
23aug2016	5260.080078125	4421.4501953125	10592.8798828125
24aug2016	5217.68994140625	4435.47021484375	10622.9697265625
25aug2016	5212.2001953125	4406.60986328125	10529.58984375
26aug2016	5218.919921875	4441.8701171875	10587.76953125
29aug2016	5232.330078125	4424.25	10544.4404296875
30aug2016	5222.990234375	4457.490234375	10657.6396484375
31aug2016	5213.22021484375	4438.22021484375	10592.6904296875
01sep2016	5227.2099609375	4439.669921875	10534.3095703125
02sep2016	5249.89990234375	4542.169921875	10683.8203125
05sep2016		4541.080078125	10672.2197265625
06sep2016	5275.91015625	4529.9599609375	10687.1396484375
07sep2016	5283.93017578125	4557.66015625	10752.98046875
08sep2016	5259.47998046875	4542.2001953125	10675.2900390625
09sep2016	5125.91015625	4491.39990234375	10573.4404296875
12sep2016	5211.89013671875	4439.7998046875	10431.76953125
13sep2016	5155.25	4387.18017578125	10386.599609375
14sep2016	5173.77001953125	4370.259765625	10378.400390625
15sep2016	5249.68994140625	4373.22021484375	10431.2001953125
16sep2016	5244.56982421875	4332.4501953125	10276.169921875
19sep2016	5235.02978515625	4394.18994140625	10373.8701171875
20sep2016	5241.35009765625	4388.60009765625	10393.8603515625
21sep2016	5295.18017578125	4409.5498046875	10436.490234375
22sep2016	5339.52001953125	4509.81982421875	10674.1796875
23sep2016	5305.75	4488.68994140625	10626.9697265625
26sep2016	5257.490234375	4407.85009765625	10393.7099609375
27sep2016	5305.7099609375	4398.68017578125	10361.48046875
28sep2016	5318.5498046875	4432.4501953125	10438.33984375
29sep2016	5269.14990234375	4443.83984375	10405.5400390625
30sep2016	5312	4448.259765625	10511.01953125
03oct2016	5300.8701171875	4453.56005859375	
04oct2016	5289.66015625	4503.08984375	10619.6103515625
05oct2016	5316.02001953125	4489.9501953125	10585.7802734375
06oct2016	5306.85009765625	4480.10009765625	10568.7998046875
07oct2016	5292.39990234375	4449.91015625	10490.8603515625
10oct2016	5328.669921875	4497.259765625	10624.080078125
11oct2016	5246.7900390625	4471.740234375	10577.16015625
12oct2016	5239.02001953125	4452.240234375	10523.0703125
13oct2016	5213.330078125	4405.169921875	10414.0703125
14oct2016	5214.16015625	4470.919921875	10580.3798828125
17oct2016	5199.81982421875	4450.22998046875	10503.5703125
18oct2016	5243.83984375	4508.91015625	10631.5498046875
19oct2016	5246.41015625	4520.2998046875	10645.6796875
20oct2016	5241.830078125	4540.1201171875	10701.3896484375
21oct2016	5257.39990234375	4536.06982421875	10710.73046875
24oct2016	5309.830078125	4552.580078125	10761.169921875
25oct2016	5283.39990234375	4540.83984375	10757.3095703125
26oct2016	5250.27001953125	4534.58984375	10709.6796875
27oct2016	5215.97021484375	4533.56982421875	10717.080078125
