USUK	USDE	t
2.40699961776618	.5545002618303679	156
2.408699559505147	.5534997381023741	157
2.411201087716451	.5507000455504372	158
2.403898994040183	.5462000382026125	159
2.410299467123205	.5463999840044445	160
2.416499486969851	.5441001226892629	161
2.418999439692199	.5403998232330777	162
2.441500965565642	.5360997684845386	163
2.432999844771234	.5340002349717689	164
2.446498943731092	.5378997900592525	165
2.446498943731092	.5360000632004793	166
2.440300042541872	.532199957657397	167
2.429000850101483	.5275999251541298	168
2.441999082568824	.5277001786636909	169
2.441999082568824	.5279999975056623	170
2.437500185518461	.525200071717901	171
2.445500975761359	.5229000197593728	172
2.451999955682638	.5221998029829112	173
2.446498943731092	.5144000545566123	174
2.445500975761359	.5142997563253691	175
2.406000920168892	.5103002505125629	176
2.394498944503371	.5215000023682931	177
2.393500646603091	.5305001702523839	178
2.397999864260441	.5279999975056623	179
2.422000859493112	.52729980618866	180
2.4055005240205	.5258001928037215	181
2.387701051787391	.5186002104881521	182
2.396499186106682	.523300191320595	183
2.37999883931383	.5225001542123296	184
2.391000744853551	.5219001463056929	185
2.360999390618008	.5195999969788859	186
2.354499080093563	.5216001399816511	187
2.355799122364431	.522999903201712	188
2.373500809341717	.522999903201712	189
2.353999979195148	.5189000480545234	190
2.350499831981452	.5163998037730204	191
2.346000585957482	.5132999021731803	192
2.344499625940907	.5147000372248699	193
2.347000195108731	.5144000545566123	194
2.33549999775786	.5101002520166282	195
2.343299549378241	.5092002099426358	196
2.336999870163947	.5040000054990273	197
2.338500705797281	.5010997980649878	198
2.304000592511358	.4981002086555779	199
2.319999569226573	.499000091432087	200
2.329999376544254	.50560022051723	201
2.312999113544534	.4950997606760254	202
2.320500743258373	.5008002299655339	203
2.325499837954481	.5020000799637911	204
2.329500810026194	.5020999879202158	205
2.349000691365355	.5075997680988836	206
2.371998858746918	.5144000545566123	207
2.360000899071627	.5128001914670828	208
2.360000899071627	.5128001914670828	209
2.364999948102686	.5102002414646694	210
2.382999527888177	.5128001914670828	211
2.3819988782376	.5098998220046628	212
2.384000597899877	.5040000054990273	213
2.402500331875822	.5129001972546663	214
2.420001112792256	.5157000401860394	215
2.415999323344769	.5147000372248699	216
2.400999238309003	.5103997687641271	217
2.404199500195682	.5088001358273453	218
2.39900003872572	.5050999239865622	219
2.386500340162632	.499000091432087	220
2.39550005427954	.50239983110729	221
2.403499979926261	.5001001002987053	222
2.400000630350723	.4947998211119227	223
2.412698908617177	.5003997499949087	224
2.413299745446504	.4986997837787179	225
2.426000459674015	.50239983110729	226
2.418000599198365	.4957998311211518	227
2.408499645738245	.4937998528827103	228
2.40880072701115	.4875999421584635	229
2.417799913477205	.4884999059634169	230
2.403499979926261	.4797999657310265	231
2.400999238309003	.4777001712966684	232
2.371000457405615	.4718000528456427	233
2.347000195108731	.4727001612772063	234
2.338500705797281	.4665999623896186	235
2.352999741769499	.4720001384832069	236
2.344000300700607	.4694999907667283	237
2.324999909233584	.4644998702782874	238
2.335999848239474	.4666998254665382	239
2.336999870163947	.4649999411285768	240
2.33300001623933	.4639001239654338	241
2.318000591281172	.4592001992821808	242
2.297000175245117	.4531001936137695	243
2.276499599807954	.4548998473383963	244
2.277499202529013	.4633002254230871	245
2.277000484815243	.4670000099532831	246
2.325999874171608	.4793999793771008	247
2.266999157752093	.4745999691417339	248
2.240000300458056	.4782001070966859	249
2.231799029681722	.4775998647932476	250
2.22290077864927	.4720001384832069	251
2.193499031297681	.4676000230920636	252
2.175999284109835	.4636000776606746	253
2.190999867196199	.4624998714387343	254
2.214500787518159	.472100213120102	255
2.197699211135665	.4672999202205678	256
2.188499173515729	.4670999586495421	257
2.197499229606749	.469999804610716	258
2.211999814943892	.4753998688162612	259
2.22330093680258	.4729999482018694	260
2.218801088989654	.4732000695026299	261
2.219999565137145	.4742000499573671	262
2.240999563411134	.4782001070966859	263
2.252500652098043	.4795999308554869	264
2.268999533045056	.4829998190342135	265
2.281000129327569	.4894000626302671	266
2.270499837532406	.4840998944838755	267
